Roll Number; 0
Recipe Name; FP 4548_520 GSM
Start Time; 2018-03-12; 10:09:23
File Name; D:\Mahlo\TR\180312100923FP 4548_520 GSM0_XMF2.txt

2133.5; 10:09:36; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 1.241084; 1.245339; 1.286989; 1.324093; 1.350185; 1.372264; 1.393208; 1.413945; 1.433105; 1.454522; 1.482934; 1.511256; 1.535778; 1.560129; 1.587955; 1.615584; 1.632207; 1.630454; 1.628782; 1.627636; 1.626799; 1.626231; 1.625731; 1.625003; 1.624458; 1.624077; 1.623583; 1.623247; 1.622908; 1.622500; 1.622407; 1.622410; 1.622262; 1.621814; 1.620905; 1.619468; 1.617733; 1.616081; 1.614820; 1.613570; 1.612124; 1.610877; 1.610159; 1.609747; 1.609377; 1.609087; 1.608973; 1.609109; 1.609928; 1.611537; 1.613628; 1.615437; 1.617409; 1.620057; 1.622669; 1.625041; 1.627268; 1.629698; 1.631615; 1.632916; 1.634246; 1.635527; 1.636479; 1.636884; 1.636807; 1.636199; 1.635025; 1.633602; 1.631941; 1.629965; 1.627879; 1.626283; 1.624992; 1.623765; 1.622908; 1.622340; 1.621885; 1.621589; 1.621671; 1.622322; 1.623879; 1.625965; 1.628417; 1.630771; 1.632873; 1.635918; 1.638765; 1.640847; 1.642488; 1.643915; 1.645480; 1.647025; 1.648455; 1.650061; 1.651453; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
2635.4; 11:07:55; (); (); (); (); (); (); (); (); (); 1.799899; 1.799573; 1.799441; 1.799108; 1.798424; 1.797465; 1.796621; 1.795847; 1.794872; 1.793989; 1.793124; 1.792371; 1.791776; 1.791288; 1.791058; 1.791046; 1.790893; 1.790684; 1.790746; 1.791389; 1.792351; 1.793398; 1.794565; 1.795600; 1.796409; 1.796970; 1.797084; 1.796906; 1.796930; 1.796965; 1.796712; 1.796377; 1.795967; 1.795341; 1.794393; 1.793192; 1.792221; 1.791340; 1.790455; 1.789596; 1.788708; 1.787957; 1.787398; 1.786665; 1.785929; 1.785119; 1.784028; 1.783336; 1.783088; 1.783050; 1.783197; 1.783402; 1.783546; 1.783732; 1.784305; 1.785130; 1.785880; 1.786652; 1.787796; 1.789264; 1.790714; 1.792202; 1.793533; 1.794371; 1.794948; 1.795247; 1.795281; 1.795287; 1.795167; 1.794947; 1.794845; 1.794874; 1.794816; 1.794559; 1.794171; 1.793840; 1.793638; 1.793723; 1.794113; 1.794744; 1.795818; 1.797102; 1.798530; 1.800124; 1.801424; 1.802204; 1.802787; 1.803659; 1.804696; 1.805655; 1.806521; 1.807413; 1.808432; 1.809498; 1.810406; 1.811059; 1.811438; 1.811631; 1.812000; 1.812827; 1.814295; 1.815720; 1.817009; 1.818366; 1.819470; 1.820634; 1.821616; 1.822322; 1.822956; 1.823314; 1.823668; 1.824370; 1.825334; 1.826095; 1.826614; 1.826675; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
2636.7; 11:08:04; (); (); (); (); (); (); (); (); (); 1.778408; 1.778431; 1.778750; 1.779130; 1.779502; 1.779755; 1.779955; 1.780225; 1.780655; 1.781261; 1.781720; 1.782063; 1.782431; 1.782781; 1.783145; 1.783640; 1.784175; 1.784476; 1.784807; 1.785031; 1.785361; 1.785820; 1.786069; 1.786078; 1.785984; 1.786005; 1.786176; 1.786552; 1.787074; 1.787684; 1.788297; 1.788909; 1.789590; 1.790094; 1.790543; 1.790956; 1.791403; 1.791978; 1.792632; 1.793496; 1.794649; 1.795817; 1.796813; 1.797475; 1.797671; 1.797610; 1.797560; 1.797703; 1.797974; 1.798327; 1.798751; 1.799081; 1.799379; 1.799559; 1.799414; 1.798846; 1.798034; 1.796913; 1.796193; 1.796017; 1.796103; 1.796034; 1.795626; 1.795107; 1.794538; 1.793797; 1.793238; 1.792630; 1.792054; 1.791821; 1.791916; 1.792261; 1.792567; 1.792709; 1.792725; 1.792721; 1.792818; 1.792920; 1.793067; 1.793176; 1.793066; 1.792605; 1.791900; 1.791045; 1.790052; 1.788931; 1.788084; 1.787507; 1.786930; 1.786249; 1.785318; 1.784030; 1.782875; 1.781883; 1.781058; 1.780646; 1.780692; 1.781220; 1.782129; 1.783208; 1.784083; 1.784727; 1.785487; 1.786614; 1.788396; 1.790555; 1.793261; 1.796536; 1.800050; 1.803081; 1.804877; 1.806445; 1.807738; 1.808982; 1.810741; 1.813328; 1.815859; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
2643.1; 11:08:47; (); (); (); (); (); (); (); (); (); 1.771847; 1.772010; 1.773400; 1.774716; 1.775564; 1.776261; 1.776990; 1.777604; 1.778412; 1.779467; 1.780584; 1.781711; 1.782639; 1.783683; 1.784816; 1.785726; 1.786476; 1.786471; 1.786465; 1.786710; 1.787038; 1.787370; 1.787581; 1.787558; 1.787555; 1.787746; 1.788040; 1.788390; 1.788951; 1.789726; 1.790798; 1.791937; 1.792846; 1.793407; 1.793779; 1.793896; 1.793880; 1.793988; 1.794215; 1.794328; 1.794177; 1.793851; 1.793254; 1.792273; 1.791095; 1.789684; 1.788590; 1.787720; 1.787124; 1.786799; 1.786565; 1.786365; 1.786241; 1.786081; 1.785873; 1.785706; 1.785471; 1.785177; 1.785066; 1.785034; 1.785159; 1.785336; 1.785578; 1.785851; 1.785996; 1.786159; 1.786479; 1.786876; 1.787521; 1.788436; 1.789497; 1.791101; 1.793334; 1.795551; 1.797230; 1.798447; 1.799304; 1.799646; 1.799837; 1.800194; 1.800611; 1.800872; 1.801022; 1.800970; 1.800536; 1.799662; 1.798479; 1.797324; 1.796465; 1.796067; 1.796266; 1.797006; 1.798177; 1.799325; 1.800504; 1.801827; 1.802946; 1.803968; 1.805158; 1.806387; 1.807633; 1.809025; 1.810369; 1.811715; 1.812948; 1.813859; 1.814971; 1.815982; 1.816600; 1.817185; 1.817463; 1.817729; 1.818131; 1.818633; 1.819313; 1.820616; 1.839752; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
2644.3; 11:08:56; (); (); (); (); (); (); (); (); (); 1.786767; 1.787022; 1.787183; 1.787654; 1.788218; 1.788922; 1.789528; 1.790044; 1.790682; 1.791221; 1.791813; 1.792310; 1.792744; 1.792978; 1.793092; 1.793169; 1.793374; 1.793549; 1.793322; 1.792793; 1.792064; 1.791298; 1.790669; 1.790055; 1.789315; 1.788400; 1.787573; 1.787060; 1.786888; 1.786994; 1.787420; 1.787952; 1.788679; 1.789766; 1.790918; 1.791930; 1.792984; 1.793928; 1.794875; 1.795943; 1.797042; 1.797636; 1.797833; 1.797676; 1.797292; 1.796315; 1.795106; 1.793900; 1.792235; 1.790462; 1.788839; 1.787883; 1.787347; 1.786928; 1.786682; 1.786828; 1.787491; 1.788487; 1.789707; 1.790897; 1.792294; 1.793700; 1.795228; 1.797150; 1.798899; 1.800761; 1.802465; 1.803853; 1.805206; 1.806330; 1.807037; 1.807478; 1.807957; 1.808496; 1.809094; 1.809891; 1.810856; 1.812188; 1.813722; 1.814805; 1.815812; 1.816894; 1.818088; 1.819186; 1.820226; 1.821245; 1.822097; 1.822865; 1.823509; 1.824002; 1.824325; 1.824347; 1.824034; 1.823752; 1.823607; 1.823287; 1.822753; 1.822355; 1.822061; 1.821620; 1.821551; 1.822054; 1.822737; 1.823355; 1.823956; 1.824709; 1.825447; 1.826192; 1.826951; 1.827416; 1.827889; 1.828520; 1.829194; 1.829915; 1.830981; 1.831689; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
2645.6; 11:09:04; (); (); (); (); (); (); (); (); (); 1.770211; 1.770284; 1.770477; 1.770502; 1.770493; 1.770408; 1.770388; 1.770632; 1.771185; 1.771905; 1.772520; 1.773165; 1.773726; 1.774190; 1.774758; 1.775688; 1.776677; 1.777538; 1.778545; 1.779616; 1.780874; 1.782251; 1.783419; 1.783905; 1.784055; 1.784401; 1.784820; 1.785438; 1.786205; 1.786864; 1.787385; 1.787627; 1.787952; 1.788356; 1.788922; 1.789532; 1.790090; 1.790814; 1.791711; 1.792502; 1.792772; 1.792728; 1.792629; 1.792534; 1.792545; 1.792854; 1.793359; 1.793673; 1.793794; 1.793561; 1.792872; 1.791999; 1.791232; 1.790932; 1.790979; 1.791553; 1.792675; 1.793797; 1.794828; 1.795757; 1.796264; 1.796521; 1.796851; 1.797210; 1.797863; 1.798946; 1.800024; 1.801208; 1.802040; 1.802742; 1.803377; 1.803775; 1.804084; 1.804490; 1.805078; 1.805950; 1.806905; 1.807720; 1.808759; 1.809853; 1.810747; 1.811335; 1.811877; 1.812564; 1.812934; 1.813098; 1.813416; 1.813912; 1.814331; 1.814861; 1.815546; 1.816318; 1.816873; 1.817024; 1.817078; 1.817369; 1.817728; 1.817979; 1.818128; 1.818299; 1.818561; 1.818679; 1.818598; 1.818300; 1.817498; 1.816592; 1.815723; 1.814906; 1.814365; 1.813867; 1.813318; 1.812792; 1.812397; 1.812021; 1.811472; 1.810659; 1.810178; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
2646.8; 11:09:13; (); (); (); (); (); (); (); (); (); 1.767435; 1.767230; 1.767177; 1.767062; 1.766893; 1.766751; 1.766666; 1.766821; 1.767147; 1.767107; 1.766711; 1.766194; 1.765896; 1.765782; 1.765680; 1.765401; 1.764843; 1.764113; 1.763627; 1.763646; 1.763778; 1.764000; 1.764394; 1.764702; 1.764858; 1.764822; 1.764813; 1.765077; 1.765780; 1.766969; 1.768522; 1.770453; 1.772491; 1.774488; 1.776226; 1.777466; 1.778380; 1.779204; 1.780111; 1.781489; 1.783275; 1.784981; 1.786570; 1.788011; 1.789437; 1.790433; 1.791252; 1.792201; 1.793023; 1.794078; 1.795657; 1.797453; 1.799161; 1.801067; 1.803270; 1.805349; 1.807106; 1.808841; 1.810424; 1.811887; 1.813069; 1.813956; 1.815102; 1.816589; 1.818031; 1.819263; 1.820349; 1.821252; 1.821601; 1.821502; 1.821033; 1.820455; 1.819921; 1.819456; 1.819227; 1.819330; 1.819447; 1.819328; 1.818816; 1.818034; 1.817096; 1.816192; 1.815374; 1.814765; 1.814614; 1.814531; 1.814294; 1.813605; 1.812683; 1.811582; 1.810018; 1.808197; 1.806611; 1.805177; 1.803726; 1.802368; 1.801146; 1.799817; 1.797986; 1.796325; 1.795274; 1.795753; 1.796686; 1.797722; 1.798900; 1.800420; 1.801896; 1.803428; 1.805113; 1.806093; 1.807063; 1.808224; 1.809758; 1.812120; 1.814643; 1.816917; 1.817138; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
2648.1; 11:09:21; (); (); (); (); (); (); (); (); (); 1.756185; 1.756306; 1.756832; 1.757139; 1.757306; 1.757300; 1.757384; 1.757853; 1.758590; 1.759520; 1.760721; 1.762032; 1.763296; 1.764621; 1.766133; 1.767680; 1.768958; 1.770021; 1.771465; 1.772996; 1.774559; 1.776403; 1.777607; 1.778254; 1.778789; 1.779271; 1.779910; 1.780623; 1.781387; 1.782397; 1.783735; 1.785108; 1.786705; 1.788601; 1.790170; 1.791656; 1.793338; 1.795355; 1.797685; 1.799552; 1.801246; 1.802893; 1.804118; 1.805119; 1.805832; 1.806158; 1.806244; 1.806107; 1.805819; 1.805536; 1.805125; 1.804532; 1.803973; 1.803733; 1.804064; 1.804973; 1.806123; 1.807363; 1.808710; 1.810371; 1.812612; 1.814629; 1.816623; 1.818733; 1.820561; 1.822636; 1.824705; 1.826703; 1.828484; 1.829462; 1.829881; 1.829904; 1.829810; 1.829516; 1.828743; 1.827633; 1.826338; 1.825006; 1.823774; 1.822766; 1.821611; 1.820222; 1.818917; 1.817617; 1.816541; 1.815688; 1.814874; 1.813967; 1.813281; 1.812756; 1.812524; 1.812582; 1.812712; 1.812665; 1.812487; 1.812282; 1.811980; 1.811186; 1.810308; 1.809734; 1.809461; 1.809455; 1.809564; 1.809626; 1.809662; 1.809757; 1.809783; 1.809608; 1.809347; 1.809147; 1.809031; 1.809093; 1.809584; 1.810146; 1.810629; 1.810817; 1.810717; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
2649.3; 11:09:30; (); (); (); (); (); (); (); (); (); 1.791226; 1.792003; 1.792695; 1.793347; 1.794379; 1.795382; 1.796306; 1.797576; 1.799335; 1.801236; 1.802990; 1.804725; 1.806110; 1.807074; 1.808092; 1.808872; 1.809674; 1.810564; 1.811001; 1.811003; 1.810709; 1.810334; 1.809804; 1.808945; 1.807641; 1.805921; 1.804564; 1.803605; 1.802915; 1.802475; 1.802153; 1.801831; 1.801676; 1.801780; 1.802070; 1.802682; 1.803501; 1.804802; 1.806360; 1.808286; 1.810819; 1.812954; 1.814887; 1.816445; 1.817426; 1.818318; 1.818945; 1.819269; 1.819425; 1.819406; 1.818945; 1.818055; 1.816781; 1.815122; 1.813062; 1.811020; 1.809451; 1.808218; 1.807148; 1.806293; 1.805506; 1.804856; 1.804232; 1.803493; 1.802746; 1.802317; 1.802022; 1.801750; 1.801611; 1.801478; 1.801101; 1.800504; 1.799694; 1.798785; 1.797814; 1.796995; 1.796607; 1.796892; 1.797667; 1.798342; 1.798682; 1.799007; 1.799586; 1.800187; 1.800519; 1.800780; 1.801089; 1.801341; 1.801336; 1.801359; 1.801144; 1.800386; 1.798796; 1.796496; 1.794399; 1.792890; 1.791333; 1.789323; 1.787764; 1.786693; 1.786095; 1.786733; 1.787633; 1.788572; 1.789518; 1.790605; 1.792114; 1.794005; 1.795796; 1.797036; 1.798136; 1.799725; 1.801749; 1.803444; 1.805713; 1.807423; 1.807423; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
2650.6; 11:09:38; (); (); (); (); (); (); (); (); (); 1.792092; 1.792765; 1.795631; 1.797570; 1.799137; 1.800627; 1.802056; 1.803495; 1.804891; 1.806401; 1.807888; 1.809068; 1.810277; 1.811794; 1.813203; 1.814587; 1.815763; 1.815540; 1.815618; 1.815918; 1.816035; 1.815972; 1.815712; 1.815673; 1.815946; 1.816498; 1.817203; 1.817983; 1.818639; 1.819167; 1.819986; 1.820777; 1.821247; 1.821264; 1.820993; 1.820475; 1.819665; 1.819158; 1.818713; 1.818115; 1.817419; 1.816577; 1.815854; 1.815129; 1.814091; 1.812940; 1.812080; 1.811471; 1.811254; 1.811274; 1.811756; 1.812892; 1.813937; 1.814989; 1.816372; 1.817911; 1.819288; 1.820382; 1.821646; 1.823015; 1.824056; 1.824765; 1.825386; 1.825837; 1.826260; 1.826736; 1.827042; 1.827095; 1.826910; 1.826620; 1.826108; 1.825343; 1.824801; 1.824608; 1.824510; 1.824345; 1.824287; 1.824340; 1.824569; 1.824465; 1.824050; 1.823387; 1.822857; 1.822576; 1.822265; 1.822138; 1.821957; 1.821496; 1.820723; 1.819911; 1.818973; 1.817925; 1.816897; 1.815865; 1.815061; 1.814513; 1.814259; 1.813840; 1.813267; 1.812857; 1.812523; 1.812590; 1.813271; 1.814350; 1.815848; 1.817858; 1.819658; 1.821371; 1.823339; 1.825006; 1.825947; 1.826781; 1.828014; 1.829516; 1.831123; 1.833004; 1.834273; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
2651.8; 11:09:47; (); (); (); (); (); (); (); (); (); 1.782255; 1.782068; 1.781935; 1.781756; 1.781604; 1.781632; 1.781907; 1.782446; 1.783050; 1.783579; 1.784399; 1.785275; 1.786337; 1.787899; 1.789492; 1.791292; 1.793407; 1.795544; 1.797715; 1.800224; 1.803059; 1.805467; 1.807859; 1.810661; 1.813082; 1.815295; 1.817833; 1.820183; 1.821897; 1.823459; 1.825345; 1.827083; 1.828771; 1.830165; 1.831029; 1.831753; 1.832272; 1.832514; 1.832744; 1.833067; 1.833436; 1.833516; 1.833371; 1.833248; 1.832959; 1.832523; 1.832179; 1.832194; 1.832652; 1.833962; 1.835832; 1.837800; 1.840374; 1.842774; 1.845235; 1.848323; 1.851417; 1.854716; 1.858245; 1.862778; 1.867309; 1.870434; 1.873928; 1.876830; 1.878163; 1.878830; 1.879316; 1.879552; 1.879315; 1.878722; 1.877633; 1.876171; 1.874466; 1.872637; 1.870493; 1.867979; 1.865772; 1.863761; 1.861980; 1.860785; 1.859566; 1.858215; 1.856621; 1.855181; 1.854009; 1.852754; 1.851718; 1.850822; 1.849624; 1.848172; 1.846853; 1.845725; 1.844724; 1.843562; 1.842319; 1.841488; 1.841027; 1.840522; 1.839937; 1.839601; 1.839247; 1.838328; 1.837519; 1.836937; 1.836449; 1.835912; 1.835249; 1.834711; 1.834192; 1.833776; 1.833389; 1.832864; 1.832466; 1.832059; 1.831109; 1.830090; 1.829995; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
2653.1; 11:09:55; (); (); (); (); (); (); (); (); (); 1.763130; 1.763452; 1.766200; 1.768785; 1.770338; 1.771401; 1.772377; 1.773300; 1.774483; 1.775857; 1.777286; 1.778811; 1.780110; 1.781098; 1.781967; 1.782612; 1.782932; 1.781522; 1.780212; 1.779501; 1.779049; 1.778533; 1.777657; 1.776616; 1.775799; 1.775172; 1.774530; 1.774231; 1.774492; 1.775263; 1.776120; 1.777126; 1.778238; 1.779423; 1.780792; 1.782040; 1.783697; 1.786061; 1.788650; 1.791134; 1.793692; 1.796317; 1.798254; 1.799983; 1.801755; 1.803291; 1.804737; 1.806204; 1.807209; 1.807883; 1.808319; 1.808209; 1.807837; 1.807313; 1.806742; 1.806246; 1.806136; 1.806330; 1.806474; 1.806736; 1.807076; 1.807756; 1.808838; 1.810176; 1.811842; 1.813790; 1.816263; 1.818367; 1.820211; 1.821794; 1.822677; 1.823064; 1.823297; 1.823557; 1.823682; 1.823662; 1.823526; 1.823247; 1.822677; 1.821849; 1.820607; 1.819067; 1.818147; 1.817488; 1.817281; 1.817551; 1.818218; 1.818961; 1.819738; 1.820570; 1.821351; 1.821969; 1.822377; 1.822595; 1.822845; 1.823387; 1.824296; 1.825437; 1.826742; 1.827743; 1.828435; 1.828855; 1.828963; 1.828753; 1.828244; 1.827990; 1.828068; 1.828337; 1.829115; 1.830001; 1.830453; 1.830534; 1.830254; 1.829694; 1.828985; 1.828392; 1.829995; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
2654.3; 11:10:04; (); (); (); (); (); (); (); (); (); 1.774926; 1.774876; 1.774910; 1.775102; 1.775450; 1.775675; 1.775783; 1.775831; 1.775662; 1.775348; 1.775006; 1.774645; 1.774319; 1.774213; 1.774493; 1.775050; 1.775850; 1.776857; 1.777523; 1.778011; 1.778726; 1.779507; 1.780634; 1.782133; 1.783404; 1.784580; 1.785810; 1.786798; 1.787614; 1.788304; 1.788685; 1.788713; 1.788606; 1.788703; 1.788874; 1.789022; 1.789337; 1.789665; 1.790056; 1.790573; 1.791128; 1.791957; 1.793098; 1.794145; 1.795184; 1.796209; 1.797522; 1.799001; 1.800215; 1.801491; 1.802434; 1.802960; 1.803197; 1.803385; 1.803627; 1.803786; 1.803586; 1.802938; 1.802125; 1.801219; 1.800405; 1.799529; 1.798250; 1.797160; 1.796248; 1.795295; 1.794441; 1.793609; 1.792645; 1.791764; 1.790942; 1.790189; 1.789789; 1.789617; 1.789309; 1.788734; 1.788279; 1.788025; 1.787699; 1.787074; 1.786607; 1.786480; 1.786528; 1.786716; 1.787035; 1.787531; 1.788109; 1.788522; 1.788905; 1.789369; 1.789892; 1.790514; 1.791145; 1.791918; 1.793116; 1.794127; 1.795084; 1.796296; 1.797571; 1.798448; 1.799426; 1.801976; 1.805181; 1.808408; 1.811218; 1.814043; 1.816804; 1.819860; 1.822460; 1.824294; 1.826231; 1.828334; 1.830258; 1.832450; 1.835812; 1.838612; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
2655.6; 11:10:12; (); (); (); (); (); (); (); (); (); 1.773436; 1.772461; 1.770527; 1.769054; 1.767804; 1.766822; 1.766108; 1.765492; 1.764521; 1.763661; 1.762657; 1.761496; 1.760347; 1.759211; 1.758154; 1.756897; 1.756433; 1.756478; 1.756511; 1.756299; 1.755978; 1.755693; 1.755310; 1.754561; 1.753779; 1.753347; 1.753240; 1.753114; 1.752757; 1.752313; 1.751917; 1.751623; 1.751262; 1.750662; 1.750265; 1.750028; 1.749719; 1.749373; 1.748947; 1.748195; 1.747089; 1.745638; 1.743857; 1.742367; 1.741047; 1.740045; 1.739490; 1.739283; 1.739358; 1.739473; 1.739517; 1.739695; 1.740330; 1.741648; 1.743791; 1.746461; 1.749688; 1.753864; 1.758239; 1.762000; 1.765559; 1.769318; 1.772463; 1.775436; 1.778709; 1.781554; 1.784436; 1.787519; 1.789953; 1.791620; 1.792902; 1.794212; 1.795096; 1.795653; 1.796427; 1.797352; 1.798308; 1.799200; 1.800030; 1.801059; 1.802317; 1.803579; 1.804953; 1.806171; 1.807388; 1.808607; 1.809896; 1.811356; 1.813054; 1.814658; 1.816399; 1.818232; 1.820026; 1.821887; 1.823687; 1.825462; 1.826980; 1.828186; 1.829229; 1.830404; 1.831419; 1.832154; 1.832403; 1.832165; 1.831832; 1.831340; 1.830220; 1.828919; 1.827566; 1.825941; 1.825019; 1.824252; 1.823480; 1.822725; 1.821504; 1.819948; 1.818963; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
2656.8; 11:10:21; (); (); (); (); (); (); (); (); (); 1.796026; 1.796970; 1.798177; 1.799016; 1.799628; 1.799996; 1.800258; 1.800706; 1.801597; 1.801960; 1.801779; 1.801543; 1.801330; 1.800862; 1.800138; 1.799531; 1.798738; 1.797684; 1.796401; 1.795052; 1.794114; 1.793162; 1.792190; 1.791283; 1.790616; 1.790200; 1.789543; 1.788690; 1.787979; 1.787390; 1.786600; 1.785815; 1.785413; 1.784986; 1.784406; 1.783758; 1.783262; 1.783070; 1.783079; 1.783349; 1.783900; 1.784674; 1.785829; 1.787332; 1.789072; 1.790866; 1.792902; 1.794931; 1.796916; 1.799412; 1.802167; 1.804737; 1.806568; 1.808023; 1.809451; 1.810451; 1.811105; 1.811542; 1.811722; 1.811640; 1.811405; 1.810820; 1.809937; 1.808933; 1.807946; 1.806829; 1.805738; 1.805063; 1.804774; 1.804585; 1.804474; 1.804450; 1.804512; 1.804777; 1.805309; 1.805976; 1.806895; 1.808014; 1.809248; 1.810488; 1.811629; 1.812988; 1.814518; 1.815866; 1.817012; 1.817869; 1.818681; 1.819439; 1.819985; 1.820395; 1.820558; 1.820430; 1.820276; 1.820209; 1.820111; 1.820017; 1.819742; 1.819167; 1.818604; 1.818162; 1.817763; 1.818052; 1.818490; 1.819039; 1.819679; 1.820314; 1.821087; 1.821930; 1.822524; 1.822934; 1.823144; 1.823540; 1.824198; 1.824863; 1.825907; 1.827152; 1.827244; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
2658.1; 11:10:29; (); (); (); (); (); (); (); (); (); 1.758438; 1.759032; 1.761904; 1.763669; 1.764528; 1.764696; 1.764641; 1.764550; 1.764627; 1.764815; 1.765057; 1.765179; 1.765084; 1.764906; 1.764679; 1.764379; 1.763682; 1.761795; 1.760353; 1.759618; 1.759595; 1.759916; 1.760366; 1.760878; 1.761471; 1.762015; 1.762627; 1.763512; 1.764477; 1.765246; 1.766054; 1.766937; 1.767665; 1.768434; 1.769111; 1.769564; 1.769841; 1.770094; 1.770572; 1.771396; 1.772203; 1.772983; 1.773814; 1.774763; 1.775871; 1.777107; 1.778613; 1.779880; 1.780949; 1.782113; 1.783077; 1.784060; 1.785010; 1.786019; 1.787013; 1.787895; 1.788764; 1.789697; 1.790676; 1.791171; 1.791289; 1.791234; 1.791240; 1.791298; 1.791498; 1.791896; 1.792278; 1.792418; 1.792250; 1.791769; 1.791329; 1.790823; 1.790185; 1.789813; 1.789898; 1.790413; 1.791034; 1.791683; 1.792247; 1.792592; 1.792779; 1.792925; 1.793162; 1.793648; 1.794225; 1.794654; 1.795134; 1.795678; 1.796074; 1.796312; 1.796379; 1.796628; 1.797125; 1.797585; 1.797996; 1.798491; 1.798829; 1.799111; 1.799383; 1.799767; 1.800412; 1.801199; 1.802182; 1.803458; 1.804842; 1.805954; 1.806757; 1.807515; 1.808343; 1.809217; 1.809722; 1.810444; 1.811198; 1.811920; 1.812945; 1.814211; 1.814789; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
2659.3; 11:10:38; (); (); (); (); (); (); (); (); (); 1.746640; 1.745888; 1.745421; 1.745306; 1.745160; 1.745005; 1.744896; 1.744724; 1.744439; 1.744261; 1.744182; 1.744061; 1.743986; 1.744288; 1.745084; 1.746260; 1.747472; 1.748648; 1.750053; 1.751818; 1.753548; 1.755382; 1.757198; 1.759226; 1.761308; 1.762895; 1.764807; 1.767119; 1.769322; 1.771077; 1.772789; 1.774850; 1.776811; 1.778704; 1.780533; 1.782249; 1.783722; 1.785271; 1.787151; 1.788901; 1.790506; 1.792456; 1.794810; 1.797315; 1.799678; 1.801965; 1.804064; 1.805678; 1.806987; 1.808282; 1.809685; 1.810830; 1.811891; 1.813021; 1.813960; 1.814708; 1.815375; 1.815848; 1.816076; 1.815963; 1.815494; 1.814989; 1.814676; 1.814364; 1.813871; 1.813244; 1.812543; 1.811819; 1.810989; 1.809904; 1.808775; 1.807566; 1.806291; 1.805160; 1.804079; 1.803082; 1.802413; 1.801800; 1.801150; 1.800719; 1.800773; 1.800982; 1.801159; 1.801456; 1.801838; 1.802230; 1.802592; 1.802962; 1.803644; 1.804683; 1.805558; 1.806522; 1.808004; 1.810036; 1.812142; 1.813815; 1.815366; 1.817191; 1.818786; 1.820503; 1.822707; 1.824616; 1.826456; 1.828331; 1.829730; 1.831029; 1.832423; 1.833407; 1.833891; 1.834143; 1.834420; 1.834739; 1.835066; 1.835430; 1.835626; 1.835504; 1.814789; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
2660.6; 11:10:46; (); (); (); (); (); (); (); (); (); 1.758838; 1.758741; 1.757926; 1.757684; 1.758202; 1.759030; 1.760173; 1.761591; 1.762685; 1.764162; 1.766005; 1.767797; 1.769976; 1.771901; 1.773923; 1.776452; 1.778973; 1.782063; 1.784765; 1.786906; 1.788874; 1.790210; 1.791108; 1.791769; 1.792182; 1.792483; 1.792700; 1.792816; 1.792930; 1.792905; 1.792591; 1.792063; 1.791422; 1.790764; 1.789989; 1.788941; 1.788038; 1.787597; 1.787270; 1.786872; 1.786482; 1.785988; 1.785479; 1.785227; 1.785121; 1.785143; 1.785199; 1.785304; 1.785569; 1.786220; 1.787279; 1.788202; 1.788891; 1.789760; 1.790994; 1.792392; 1.793648; 1.794774; 1.795891; 1.796983; 1.797868; 1.798752; 1.799771; 1.800541; 1.801282; 1.802248; 1.803286; 1.804211; 1.805019; 1.805680; 1.806235; 1.806875; 1.807578; 1.808238; 1.808978; 1.809989; 1.811348; 1.812617; 1.813667; 1.814507; 1.815242; 1.815985; 1.816664; 1.817504; 1.818741; 1.819725; 1.820450; 1.821085; 1.821497; 1.821521; 1.821117; 1.820265; 1.819347; 1.818584; 1.817910; 1.817217; 1.816249; 1.815160; 1.813960; 1.812490; 1.810881; 1.809732; 1.808817; 1.808043; 1.807644; 1.807643; 1.808062; 1.808866; 1.809964; 1.811287; 1.811736; 1.812054; 1.812524; 1.813141; 1.814183; 1.815961; 1.817181; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
